epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.5029226541519165,9.999999747378752e-06,2.2909886837005615,0.5301724076271057,1.5953741073608398
11,0.5126069188117981,9.999999747378752e-06,2.265951633453369,0.556034505367279,1.5514079332351685
12,0.5290409922599792,9.999999747378752e-06,2.2021777629852295,0.5549569129943848,1.5541685819625854
13,0.5409725308418274,9.999999747378752e-06,2.162217855453491,0.5721982717514038,1.5393270254135132
14,0.5369203090667725,9.999999747378752e-06,2.193918466567993,0.5409482717514038,1.5709104537963867
15,0.5459252595901489,9.999999747378752e-06,2.152639389038086,0.5603448152542114,1.5279194116592407
16,0.5477262735366821,9.999999747378752e-06,2.165637731552124,0.5808189511299133,1.5037354230880737
17,0.5589824318885803,9.999999747378752e-06,2.1157472133636475,0.5754310488700867,1.515925407409668
18,0.552453875541687,9.999999747378752e-06,2.1284914016723633,0.5711206793785095,1.499528169631958
19,0.5619090795516968,9.999999747378752e-06,2.0725839138031006,0.587284505367279,1.4911426305770874
20,0.5605583190917969,9.999999747378752e-06,2.112393856048584,0.5905172228813171,1.4886322021484375
21,0.5693381428718567,9.999999747378752e-06,2.0856988430023193,0.5721982717514038,1.495201826095581
22,0.5675371289253235,9.999999747378752e-06,2.04803729057312,0.607758641242981,1.463416576385498
23,0.5598829388618469,9.999999747378752e-06,2.062389612197876,0.5775862336158752,1.5055910348892212
24,0.56911301612854,9.999999747378752e-06,2.0502047538757324,0.59375,1.4772096872329712
25,0.5711390972137451,9.999999747378752e-06,2.0602638721466064,0.587284505367279,1.487473964691162
26,0.572489857673645,9.999999747378752e-06,2.0195698738098145,0.5851293206214905,1.4747182130813599
27,0.5812696814537048,4.999999873689376e-06,1.9939757585525513,0.5883620977401733,1.472743272781372
28,0.5749662518501282,4.999999873689376e-06,2.0250449180603027,0.600215494632721,1.4701173305511475
29,0.5814948081970215,4.999999873689376e-06,1.9955906867980957,0.5991379022598267,1.4693353176116943
30,0.5810445547103882,4.999999873689376e-06,1.9905340671539307,0.600215494632721,1.4550516605377197
31,0.5826204419136047,4.999999873689376e-06,1.977974534034729,0.6066810488700867,1.455783724784851
32,0.5819450616836548,4.999999873689376e-06,2.002767562866211,0.5959051847457886,1.4690696001052856
33,0.5763169527053833,4.999999873689376e-06,1.9916596412658691,0.5969827771186829,1.453150749206543
34,0.5891490578651428,4.999999873689376e-06,1.9693732261657715,0.6056034564971924,1.4658896923065186
35,0.5776677131652832,4.999999873689376e-06,1.9864765405654907,0.5969827771186829,1.4569811820983887
36,0.5891490578651428,4.999999873689376e-06,1.978498935699463,0.5926724076271057,1.4628750085830688
37,0.5986042618751526,4.999999873689376e-06,1.972322702407837,0.6023706793785095,1.4502604007720947
38,0.6035569310188293,4.999999873689376e-06,1.913395643234253,0.6023706793785095,1.4560911655426025
39,0.5889239311218262,4.999999873689376e-06,1.9629557132720947,0.59375,1.4657071828842163
