epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.3574640154838562,9.999999747378752e-06,1.3543680906295776,0.4784482717514038,1.3863078355789185
11,0.3707789182662964,9.999999747378752e-06,1.2784503698349,0.48491379618644714,1.3737330436706543
12,0.3707789182662964,9.999999747378752e-06,1.252740740776062,0.4903017282485962,1.340999960899353
13,0.3725799322128296,9.999999747378752e-06,1.2678471803665161,0.4385775923728943,1.5079222917556763
14,0.37640702724456787,9.999999747378752e-06,1.2078756093978882,0.4784482717514038,1.3972715139389038
15,0.3773075044155121,9.999999747378752e-06,1.2005531787872314,0.45474138855934143,1.4714326858520508
16,0.3887888193130493,1.9999999949504854e-06,1.1816620826721191,0.46875,1.4388737678527832
17,0.39689329266548157,1.9999999949504854e-06,1.1406984329223633,0.4579741358757019,1.4550608396530151
18,0.37888339161872864,1.9999999949504854e-06,1.1984810829162598,0.4709051847457886,1.43271005153656
19,0.38946419954299927,4.0000000467443897e-07,1.1431634426116943,0.4665948152542114,1.4457169771194458
20,0.38676270842552185,4.0000000467443897e-07,1.1815202236175537,0.47306033968925476,1.432374358177185
21,0.3905898332595825,4.0000000467443897e-07,1.1630903482437134,0.4698275923728943,1.4451119899749756
22,0.3944169282913208,1.0000000116860974e-07,1.1537442207336426,0.4709051847457886,1.4359360933303833
