epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
10,0.37657374143600464,9.999999747378752e-06,2.4377384185791016,0.34806033968925476,1.511419653892517
11,0.38676270842552185,9.999999747378752e-06,2.364495038986206,0.3545258641242981,1.5079035758972168
12,0.3795587718486786,9.999999747378752e-06,2.3582730293273926,0.3642241358757019,1.473232626914978
13,0.39734354615211487,9.999999747378752e-06,2.359931230545044,0.36099138855934143,1.4273157119750977
14,0.4000450372695923,9.999999747378752e-06,2.274941921234131,0.36099138855934143,1.476684331893921
15,0.40072038769721985,9.999999747378752e-06,2.2626261711120605,0.3663793206214905,1.4704757928848267
16,0.40544798970222473,9.999999747378752e-06,2.263387680053711,0.3739224076271057,1.4504408836364746
17,0.41242682933807373,9.999999747378752e-06,2.223040819168091,0.3760775923728943,1.441118597984314
18,0.41647905111312866,1.9999999949504854e-06,2.2001800537109375,0.3717672526836395,1.435718297958374
19,0.4254840016365051,1.9999999949504854e-06,2.1993284225463867,0.3760775923728943,1.4410591125488281
20,0.41130122542381287,1.9999999949504854e-06,2.219540596008301,0.375,1.4511650800704956
21,0.41287708282470703,1.9999999949504854e-06,2.156466007232666,0.3739224076271057,1.4474889039993286
22,0.4115263521671295,4.0000000467443897e-07,2.180978536605835,0.3717672526836395,1.4505572319030762
23,0.4158037006855011,4.0000000467443897e-07,2.199673891067505,0.3739224076271057,1.4584896564483643
24,0.4101755917072296,4.0000000467443897e-07,2.160470485687256,0.3728448152542114,1.4490751028060913
25,0.4140026867389679,4.0000000467443897e-07,2.198681354522705,0.37068966031074524,1.4511040449142456
