epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.43120503425598145,9.999999747378752e-06,1.9105925559997559,0.4073275923728943,1.3481758832931519
1,0.4466456472873688,9.999999747378752e-06,1.8713749647140503,0.44288793206214905,1.3287545442581177
2,0.46398019790649414,9.999999747378752e-06,1.8515517711639404,0.4601293206214905,1.2521268129348755
3,0.48153984546661377,9.999999747378752e-06,1.8005553483963013,0.4579741358757019,1.260393738746643
4,0.4961729049682617,9.999999747378752e-06,1.7663313150405884,0.45581895112991333,1.299850583076477
5,0.49842414259910583,4.999999873689376e-06,1.7559163570404053,0.48168104887008667,1.24257493019104
6,0.5141828060150146,4.999999873689376e-06,1.7284609079360962,0.49353447556495667,1.2360762357711792
7,0.5144079327583313,4.999999873689376e-06,1.740149974822998,0.49568966031074524,1.2384768724441528
8,0.5117064118385315,4.999999873689376e-06,1.7182023525238037,0.5075430870056152,1.2076033353805542
9,0.5159838199615479,4.999999873689376e-06,1.716111421585083,0.5193965435028076,1.2050025463104248
10,0.527239978313446,4.999999873689376e-06,1.6976628303527832,0.5290948152542114,1.1699014902114868
11,0.5317424535751343,4.999999873689376e-06,1.6780494451522827,0.5301724076271057,1.159209132194519
12,0.5353444218635559,4.999999873689376e-06,1.6896244287490845,0.5193965435028076,1.1803920269012451
13,0.5402971506118774,4.999999873689376e-06,1.63715398311615,0.5398706793785095,1.1403430700302124
14,0.5434489250183105,4.999999873689376e-06,1.6721957921981812,0.53125,1.1639513969421387
