epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5571042895317078,9.999999747378752e-06,2.020894765853882,0.6056034564971924,1.3733627796173096
1,0.5637100338935852,9.999999747378752e-06,2.007152557373047,0.6120689511299133,1.3524869680404663
2,0.5652859210968018,9.999999747378752e-06,2.008298397064209,0.5840517282485962,1.403133511543274
3,0.5612336993217468,9.999999747378752e-06,1.987021565437317,0.6034482717514038,1.3668420314788818
4,0.5704637765884399,9.999999747378752e-06,1.9863133430480957,0.610991358757019,1.3452937602996826
5,0.5889239311218262,9.999999747378752e-06,1.9405182600021362,0.6153017282485962,1.3329637050628662
6,0.5866726636886597,9.999999747378752e-06,1.970816731452942,0.6217672228813171,1.3450347185134888
7,0.5805943012237549,9.999999747378752e-06,1.9471807479858398,0.6034482717514038,1.3326457738876343
8,0.5794687271118164,9.999999747378752e-06,1.9452784061431885,0.6217672228813171,1.3255951404571533
9,0.5920756459236145,9.999999747378752e-06,1.9224109649658203,0.6239224076271057,1.35024094581604
10,0.586447536945343,9.999999747378752e-06,1.9355604648590088,0.6206896305084229,1.3193235397338867
11,0.5875731706619263,9.999999747378752e-06,1.9222228527069092,0.6217672228813171,1.3467239141464233
12,0.6071589589118958,9.999999747378752e-06,1.8952431678771973,0.6260775923728943,1.3124057054519653
13,0.5927510261535645,9.999999747378752e-06,1.896849274635315,0.6206896305084229,1.3289557695388794
14,0.604457437992096,9.999999747378752e-06,1.8942186832427979,0.6239224076271057,1.3484951257705688
15,0.6033318042755127,9.999999747378752e-06,1.8957502841949463,0.610991358757019,1.3324161767959595
16,0.6105358004570007,4.999999873689376e-06,1.8736400604248047,0.6282327771186829,1.3210699558258057
17,0.6064835786819458,4.999999873689376e-06,1.8769989013671875,0.6271551847457886,1.3195879459381104
18,0.615038275718689,4.999999873689376e-06,1.8763413429260254,0.6282327771186829,1.3083444833755493
19,0.6123368144035339,4.999999873689376e-06,1.8716166019439697,0.6293103694915771,1.323762059211731
