epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5230734944343567,9.999999747378752e-06,1.859400987625122,0.5413135886192322,1.1486364603042603
1,0.5127860307693481,9.999999747378752e-06,1.8786324262619019,0.5413135886192322,1.1419850587844849
2,0.5127860307693481,9.999999747378752e-06,1.8518671989440918,0.5317796468734741,1.1375409364700317
3,0.5219829678535461,9.999999747378752e-06,1.8626821041107178,0.5264830589294434,1.137789249420166
4,0.5228801965713501,9.999999747378752e-06,1.8328412771224976,0.5286017060279846,1.1372934579849243
5,0.518393874168396,9.999999747378752e-06,1.8377727270126343,0.5254237055778503,1.1357625722885132
6,0.5197398066520691,9.999999747378752e-06,1.8567079305648804,0.5158898234367371,1.1406795978546143
7,0.5251233577728271,9.999999747378752e-06,1.8266375064849854,0.5264830589294434,1.132374882698059
8,0.520637035369873,9.999999747378752e-06,1.8527673482894897,0.5243644118309021,1.1321115493774414
9,0.5403768420219421,9.999999747378752e-06,1.8248003721237183,0.5338982939720154,1.1287715435028076
10,0.5280394554138184,9.999999747378752e-06,1.8364211320877075,0.5370762944221497,1.1281324625015259
11,0.5278151631355286,9.999999747378752e-06,1.8385870456695557,0.5391949415206909,1.1272532939910889
12,0.5296096801757812,9.999999747378752e-06,1.825415849685669,0.5391949415206909,1.126548409461975
13,0.5302826166152954,9.999999747378752e-06,1.850372552871704,0.5455508232116699,1.1248232126235962
14,0.5242261290550232,9.999999747378752e-06,1.8277003765106201,0.5402542352676392,1.1250847578048706
15,0.5338717103004456,9.999999747378752e-06,1.8173189163208008,0.5455508232116699,1.1246459484100342
16,0.5426200032234192,9.999999747378752e-06,1.807133674621582,0.5434321761131287,1.1212903261184692
17,0.5314041972160339,9.999999747378752e-06,1.8287296295166016,0.5455508232116699,1.1221671104431152
18,0.5251233577728271,9.999999747378752e-06,1.8306492567062378,0.5391949415206909,1.1240311861038208
19,0.5318528413772583,9.999999747378752e-06,1.8172813653945923,0.5402542352676392,1.124393343925476
20,0.5280394554138184,1.9999999949504854e-06,1.8343194723129272,0.5423728823661804,1.1229792833328247
21,0.5309556126594543,1.9999999949504854e-06,1.8246065378189087,0.5391949415206909,1.1234562397003174
22,0.5363391637802124,1.9999999949504854e-06,1.8253432512283325,0.5381355881690979,1.1213619709014893
23,0.5284880995750427,4.0000000467443897e-07,1.8036391735076904,0.5381355881690979,1.1268725395202637
24,0.5199640989303589,4.0000000467443897e-07,1.84386146068573,0.5391949415206909,1.1242092847824097
