epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.4303315281867981,9.999999747378752e-06,0.14911118149757385,0.4067796468734741,0.23102031648159027
1,0.4454912543296814,9.999999747378752e-06,0.14626693725585938,0.4057203531265259,0.2310170829296112
2,0.44616419076919556,9.999999747378752e-06,0.14535720646381378,0.4163135588169098,0.22641032934188843
3,0.4533423185348511,9.999999747378752e-06,0.1381511241197586,0.4173728823661804,0.22780947387218475
4,0.451547771692276,9.999999747378752e-06,0.1409650444984436,0.42266950011253357,0.22413954138755798
5,0.4531179964542389,9.999999747378752e-06,0.1385464370250702,0.4300847351551056,0.22558219730854034
6,0.45693135261535645,9.999999747378752e-06,0.13390153646469116,0.41101694107055664,0.2283380776643753
7,0.45558544993400574,9.999999747378752e-06,0.13238924741744995,0.41419491171836853,0.22851082682609558
8,0.45222073793411255,9.999999747378752e-06,0.13453057408332825,0.402542382478714,0.23046965897083282
9,0.45850157737731934,9.999999747378752e-06,0.13771489262580872,0.40783897042274475,0.22837071120738983
10,0.4549125134944916,9.999999747378752e-06,0.13517746329307556,0.41101694107055664,0.22615401446819305
11,0.45558544993400574,9.999999747378752e-06,0.13504080474376678,0.3993644118309021,0.23246750235557556
12,0.4623149335384369,9.999999747378752e-06,0.13001523911952972,0.4194915294647217,0.22611737251281738
13,0.4623149335384369,9.999999747378752e-06,0.12465780228376389,0.40783897042274475,0.22939735651016235
14,0.4730820953845978,4.999999873689376e-06,0.12554451823234558,0.39830508828163147,0.23166243731975555
15,0.4587258994579315,4.999999873689376e-06,0.1365155130624771,0.40042373538017273,0.23445995151996613
16,0.46949303150177,4.999999873689376e-06,0.13270318508148193,0.40042373538017273,0.23236876726150513
17,0.4620906114578247,4.999999873689376e-06,0.12987031042575836,0.39830508828163147,0.22954171895980835
18,0.46007177233695984,4.999999873689376e-06,0.1313958764076233,0.402542382478714,0.22859221696853638
19,0.46567967534065247,4.999999873689376e-06,0.1311323493719101,0.3919491469860077,0.23181350529193878
20,0.46455809473991394,4.999999873689376e-06,0.12997010350227356,0.40042373538017273,0.22690993547439575
