epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.4890232980251312,9.999999747378752e-06,1.2604172229766846,0.47775423526763916,1.2696841955184937
1,0.5002242922782898,9.999999747378752e-06,1.2217321395874023,0.47775423526763916,1.2655612230300903
2,0.5049349665641785,9.999999747378752e-06,1.2084869146347046,0.4894067943096161,1.2592706680297852
3,0.520637035369873,9.999999747378752e-06,1.197537899017334,0.48728814721107483,1.2612206935882568
4,0.5320771932601929,9.999999747378752e-06,1.1831730604171753,0.48834747076034546,1.2598323822021484
5,0.5204127430915833,9.999999747378752e-06,1.19315505027771,0.4925847351551056,1.2533379793167114
6,0.5255720019340515,9.999999747378752e-06,1.1806694269180298,0.48834747076034546,1.2509206533432007
7,0.535890519618988,9.999999747378752e-06,1.1686111688613892,0.4936440587043762,1.245474934577942
8,0.541947066783905,9.999999747378752e-06,1.1648744344711304,0.4957627058029175,1.2434325218200684
9,0.5381336808204651,9.999999747378752e-06,1.1594023704528809,0.4968220293521881,1.2470157146453857
10,0.5318528413772583,9.999999747378752e-06,1.1618064641952515,0.4957627058029175,1.2447187900543213
11,0.5401525497436523,9.999999747378752e-06,1.169904112815857,0.49470338225364685,1.2429546117782593
12,0.5291610360145569,9.999999747378752e-06,1.172969102859497,0.4957627058029175,1.2404043674468994
13,0.5486765503883362,9.999999747378752e-06,1.1560553312301636,0.4968220293521881,1.2388750314712524
14,0.5365634560585022,9.999999747378752e-06,1.1588634252548218,0.5010592937469482,1.2340295314788818
15,0.5363391637802124,9.999999747378752e-06,1.159195065498352,0.5010592937469482,1.2348964214324951
16,0.5439658761024475,9.999999747378752e-06,1.1593612432479858,0.507415235042572,1.232216715812683
17,0.5406011939048767,9.999999747378752e-06,1.147125482559204,0.5095338821411133,1.2294414043426514
18,0.5406011939048767,9.999999747378752e-06,1.1598048210144043,0.508474588394165,1.2363531589508057
19,0.5491251945495605,9.999999747378752e-06,1.1656209230422974,0.5052965879440308,1.234481930732727
20,0.5421713590621948,9.999999747378752e-06,1.1646181344985962,0.5052965879440308,1.2288751602172852
21,0.5394796133041382,9.999999747378752e-06,1.1718268394470215,0.5042372941970825,1.2376705408096313
22,0.5444145202636719,9.999999747378752e-06,1.1542068719863892,0.508474588394165,1.2335526943206787
23,0.535890519618988,9.999999747378752e-06,1.1622750759124756,0.508474588394165,1.2300093173980713
24,0.5491251945495605,1.9999999949504854e-06,1.1536551713943481,0.5021186470985413,1.2339400053024292
25,0.5390309691429138,1.9999999949504854e-06,1.1596273183822632,0.508474588394165,1.2310683727264404
26,0.5437415838241577,1.9999999949504854e-06,1.1566044092178345,0.5063559412956238,1.2299060821533203
27,0.5390309691429138,4.0000000467443897e-07,1.1490970849990845,0.5063559412956238,1.2299851179122925
28,0.5464333891868591,4.0000000467443897e-07,1.143175482749939,0.5116525292396545,1.227869987487793
29,0.5592193603515625,4.0000000467443897e-07,1.1350394487380981,0.5116525292396545,1.2292057275772095
30,0.5468820333480835,4.0000000467443897e-07,1.1497403383255005,0.5052965879440308,1.2301708459854126
31,0.5473306179046631,4.0000000467443897e-07,1.1499109268188477,0.5021186470985413,1.2365107536315918
32,0.5536114573478699,1.0000000116860974e-07,1.1366685628890991,0.5116525292396545,1.2280546426773071
33,0.5381336808204651,1.0000000116860974e-07,1.1652089357376099,0.508474588394165,1.2311047315597534
34,0.5468820333480835,1.0000000116860974e-07,1.149991512298584,0.5021186470985413,1.2328863143920898
35,0.5560789704322815,1.0000000116860974e-07,1.146618366241455,0.5127118825912476,1.2267236709594727
36,0.5491251945495605,1.0000000116860974e-07,1.136998176574707,0.5148305296897888,1.226840615272522
37,0.545760452747345,1.0000000116860974e-07,1.1578119993209839,0.5052965879440308,1.231536626815796
38,0.548900842666626,1.0000000116860974e-07,1.1406692266464233,0.5063559412956238,1.2344542741775513
39,0.5515926480293274,1.0000000116860974e-07,1.1349594593048096,0.5031779408454895,1.2348215579986572
40,0.5545087456703186,1.0000000116860974e-07,1.1347589492797852,0.5116525292396545,1.228557825088501
41,0.548003613948822,1.0000000116860974e-07,1.136471152305603,0.5052965879440308,1.235827088356018
42,0.5354418754577637,1.0000000116860974e-07,1.1645880937576294,0.5148305296897888,1.2260328531265259
43,0.5524898767471313,1.0000000116860974e-07,1.1380587816238403,0.507415235042572,1.231928825378418
44,0.5381336808204651,1.0000000116860974e-07,1.1595617532730103,0.5052965879440308,1.23284912109375
45,0.5533871650695801,1.0000000116860974e-07,1.1589369773864746,0.507415235042572,1.2305176258087158
46,0.5493494868278503,1.0000000116860974e-07,1.1379895210266113,0.5158898234367371,1.2284541130065918
47,0.5529385209083557,1.0000000116860974e-07,1.1392732858657837,0.5042372941970825,1.2297616004943848
48,0.541947066783905,1.0000000116860974e-07,1.1552324295043945,0.49788135290145874,1.2356656789779663
49,0.5475549697875977,1.0000000116860974e-07,1.1501331329345703,0.5095338821411133,1.2308977842330933
50,0.5448631644248962,1.0000000116860974e-07,1.162396788597107,0.5063559412956238,1.2286510467529297
