epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.23021583259105682,9.999999747378752e-05,4.048564910888672,0.32866379618644714,1.9086673259735107
1,0.32485365867614746,9.999999747378752e-05,3.356657028198242,0.09051723778247833,28.34724235534668
2,0.38338586688041687,9.999999747378752e-05,2.9206035137176514,0.06465516984462738,17.3322696685791
3,0.4088248610496521,9.999999747378752e-05,2.8726212978363037,0.06357758492231369,11.43499755859375
4,0.444169282913208,1.9999999494757503e-05,2.6161792278289795,0.05926724150776863,13.6256103515625
5,0.4606033265590668,1.9999999494757503e-05,2.443934202194214,0.05711206793785095,12.302712440490723
6,0.47050878405570984,1.9999999494757503e-05,2.4252679347991943,0.05495689809322357,12.346366882324219
7,0.50067538022995,3.999999989900971e-06,2.2714741230010986,0.05387930944561958,14.531731605529785
8,0.48311570286750793,3.999999989900971e-06,2.286414861679077,0.05280172452330589,15.483826637268066
9,0.4912201762199402,3.999999989900971e-06,2.277987241744995,0.05603448301553726,14.707164764404297
10,0.493021160364151,8.000000093488779e-07,2.227339267730713,0.05603448301553726,15.101541519165039
