epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.39426523447036743,9.999999747378752e-06,0.1569870412349701,0.21716101467609406,0.3314732611179352
1,0.4060116708278656,9.999999747378752e-06,0.14827869832515717,0.22987288236618042,0.3247637152671814
2,0.4253028333187103,9.999999747378752e-06,0.15073420107364655,0.2468220293521881,0.3096303343772888
3,0.41767609119415283,9.999999747378752e-06,0.14801467955112457,0.2574152648448944,0.31099286675453186
4,0.43988335132598877,9.999999747378752e-06,0.1424603909254074,0.26906779408454895,0.3073350191116333
5,0.44145357608795166,9.999999747378752e-06,0.13832463324069977,0.2637711763381958,0.31565091013908386
6,0.4333781898021698,9.999999747378752e-06,0.1385272890329361,0.2669491469860077,0.30647364258766174
7,0.44167786836624146,9.999999747378752e-06,0.14154614508152008,0.27224576473236084,0.3087109625339508
8,0.4380888342857361,9.999999747378752e-06,0.14400292932987213,0.2605932056903839,0.31691858172416687
9,0.4380888342857361,9.999999747378752e-06,0.14390496909618378,0.26165252923965454,0.31512048840522766
10,0.442350834608078,1.9999999949504854e-06,0.13881176710128784,0.26588982343673706,0.3129626512527466
11,0.43584567308425903,1.9999999949504854e-06,0.14082376658916473,0.2701271176338196,0.3108046054840088
12,0.44167786836624146,1.9999999949504854e-06,0.13799694180488586,0.26588982343673706,0.30889055132865906
13,0.43876177072525024,4.0000000467443897e-07,0.1423465460538864,0.2680084705352783,0.31357744336128235
14,0.43831315636634827,4.0000000467443897e-07,0.13975954055786133,0.2669491469860077,0.3066628575325012
