epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.3102598488330841,9.999999747378752e-06,1.3425800800323486,0.34533897042274475,1.6422051191329956
1,0.33871692419052124,9.999999747378752e-06,1.3314634561538696,0.3538135588169098,1.6147363185882568
2,0.327052503824234,9.999999747378752e-06,1.3031339645385742,0.36652541160583496,1.5727696418762207
3,0.34006279706954956,9.999999747378752e-06,1.3233400583267212,0.37711864709854126,1.535388469696045
4,0.35374608635902405,9.999999747378752e-06,1.2665995359420776,0.3824152648448944,1.5247212648391724
5,0.35374608635902405,9.999999747378752e-06,1.295013189315796,0.38453391194343567,1.5181280374526978
6,0.344997763633728,9.999999747378752e-06,1.2563650608062744,0.38665252923965454,1.5141693353652954
7,0.3548676669597626,9.999999747378752e-06,1.3294165134429932,0.3961864411830902,1.4935564994812012
8,0.3575594425201416,9.999999747378752e-06,1.252892255783081,0.39406779408454895,1.4880980253219604
9,0.3618214428424835,9.999999747378752e-06,1.2438815832138062,0.4036017060279846,1.4787479639053345
10,0.3438761830329895,9.999999747378752e-06,1.2797410488128662,0.41525423526763916,1.4574041366577148
11,0.3618214428424835,9.999999747378752e-06,1.2435604333877563,0.4205508530139923,1.451133370399475
12,0.3663077652454376,9.999999747378752e-06,1.2698414325714111,0.41207626461982727,1.455834984779358
13,0.36720502376556396,9.999999747378752e-06,1.2649060487747192,0.4088982939720154,1.4532262086868286
14,0.3564378619194031,9.999999747378752e-06,1.255599856376648,0.4237288236618042,1.4280506372451782
