epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5235214829444885,9.999999747378752e-06,0.17335470020771027,0.47033897042274475,0.1937309056520462
1,0.5253477096557617,9.999999747378752e-06,0.1727089136838913,0.4894067943096161,0.19273756444454193
2,0.52669358253479,9.999999747378752e-06,0.1709568053483963,0.5010592937469482,0.19031129777431488
3,0.5251233577728271,9.999999747378752e-06,0.16835983097553253,0.49046608805656433,0.19427372515201569
4,0.5307312607765198,9.999999747378752e-06,0.16678792238235474,0.48411017656326294,0.19480039179325104
5,0.5226559042930603,9.999999747378752e-06,0.1664050966501236,0.5010592937469482,0.19033710658550262
6,0.53050696849823,1.9999999949504854e-06,0.16950061917304993,0.4936440587043762,0.19290407001972198
7,0.5271422266960144,1.9999999949504854e-06,0.1710449457168579,0.5010592937469482,0.19127869606018066
8,0.5329744219779968,1.9999999949504854e-06,0.1677716225385666,0.5010592937469482,0.19038642942905426
9,0.5262449383735657,4.0000000467443897e-07,0.17164325714111328,0.4925847351551056,0.19181086122989655
10,0.5240017771720886,4.0000000467443897e-07,0.16523578763008118,0.5052965879440308,0.18908211588859558
11,0.5255720019340515,4.0000000467443897e-07,0.16693048179149628,0.49470338225364685,0.1898384392261505
12,0.5255720019340515,4.0000000467443897e-07,0.1663198173046112,0.49788135290145874,0.18931229412555695
13,0.5381336808204651,4.0000000467443897e-07,0.16435636579990387,0.49152541160583496,0.1911817342042923
14,0.5331987142562866,1.0000000116860974e-07,0.1681622415781021,0.4830508530139923,0.19168858230113983
15,0.5403768420219421,1.0000000116860974e-07,0.1622077077627182,0.47457626461982727,0.19410283863544464
16,0.5320771932601929,1.0000000116860974e-07,0.16863687336444855,0.4894067943096161,0.19196189939975739
17,0.5248990654945374,1.0000000116860974e-07,0.17090801894664764,0.5,0.19022364914417267
18,0.5307312607765198,1.0000000116860974e-07,0.16749127209186554,0.4936440587043762,0.19159400463104248
