epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.2108812928199768,1.9999999494757503e-05,3.79516339302063,0.24137930572032928,1.908359169960022
1,0.28844425082206726,1.9999999494757503e-05,3.1787400245666504,0.3782327473163605,1.6007771492004395
2,0.3516187071800232,1.9999999494757503e-05,2.890411615371704,0.41918104887008667,1.6140137910842896
3,0.40490108728408813,1.9999999494757503e-05,2.731245994567871,0.45366379618644714,1.5081309080123901
4,0.44289568066596985,1.9999999494757503e-05,2.5857391357421875,0.5032327771186829,1.4147987365722656
5,0.4676258862018585,1.9999999494757503e-05,2.4633617401123047,0.5204741358757019,1.3893295526504517
6,0.48853418231010437,1.9999999494757503e-05,2.3591508865356445,0.5086206793785095,1.3616015911102295
7,0.5170863270759583,1.9999999494757503e-05,2.2638092041015625,0.5269396305084229,1.3492887020111084
8,0.5449640154838562,1.9999999494757503e-05,2.166043758392334,0.5096982717514038,1.3347392082214355
9,0.5526078939437866,1.9999999494757503e-05,2.1050453186035156,0.5010775923728943,1.3506038188934326
10,0.5620503425598145,1.9999999494757503e-05,2.0756704807281494,0.5431034564971924,1.2765192985534668
11,0.5847572088241577,1.9999999494757503e-05,1.9697827100753784,0.5474137663841248,1.2649205923080444
12,0.6101618409156799,1.9999999494757503e-05,1.9043326377868652,0.5269396305084229,1.283396601676941
13,0.6144334673881531,1.9999999494757503e-05,1.8730953931808472,0.5506465435028076,1.2852109670639038
14,0.628372311592102,1.9999999494757503e-05,1.8097119331359863,0.545258641242981,1.2548608779907227
15,0.6569244861602783,1.9999999494757503e-05,1.7187509536743164,0.5581896305084229,1.2248966693878174
16,0.6564748287200928,1.9999999494757503e-05,1.7031294107437134,0.5592672228813171,1.2638787031173706
17,0.6652427911758423,1.9999999494757503e-05,1.6732325553894043,0.5743534564971924,1.2390391826629639
18,0.6814298629760742,1.9999999494757503e-05,1.6076998710632324,0.5463362336158752,1.2822401523590088
19,0.7079586386680603,3.999999989900971e-06,1.5181142091751099,0.5398706793785095,1.257165789604187
