epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.4508270025253296,9.999999747378752e-06,1.5050544738769531,0.5328466892242432,1.2924507856369019
1,0.48681268095970154,9.999999747378752e-06,1.3930974006652832,0.5130344033241272,1.4934115409851074
2,0.5067054033279419,9.999999747378752e-06,1.3634452819824219,0.5119916796684265,1.5894689559936523
3,0.5241394639015198,4.999999873689376e-06,1.3083899021148682,0.4953076243400574,1.644943356513977
4,0.5259276032447815,4.999999873689376e-06,1.2944467067718506,0.5078206658363342,1.630712628364563
5,0.5375502705574036,4.999999873689376e-06,1.2682368755340576,0.5005213618278503,1.6579738855361938
